,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
76,83035,8909,5021,982,2053,1666,102,1666,1,0,102,1496,10,58,1,0.3394657565907655,True,4.278093620080033,2.72206245615969,0.0,0.548215440824938,1.9861199081933214,4.59859295150635,6.542504975614539,7.235309580996265,12.432045330340346,76,0.9107142857142857,0.9626769626769627,16965,1666
77,82141,9313,5354,1039,2153,1666,115,1666,1,0,115,1469,18,64,1,0.3408275060468369,True,4.226982967829506,2.725905374898,0.0,0.5064028372768066,1.853221545981167,4.502896190386554,6.520063594996137,7.2008607355950245,14.991834953052983,77,0.8646616541353384,0.9582517938682322,17859,1666
78,81216,9716,5729,1075,2264,1666,139,1666,1,0,139,1440,14,73,1,0.3438442845750218,True,4.220817518574575,2.6715180172040003,0.0,0.7266723283207548,1.9328808889196354,4.487613369705741,6.424455013114206,7.122875471142365,13.501626546646449,78,0.9084967320261438,0.9517514871116987,18784,1666
79,80262,10155,6111,1130,2342,1666,112,1666,1,0,112,1482,8,64,1,0.34699604646790555,True,4.209835144080481,2.681442219813539,0.0,0.625693179106306,1.9648873218748757,4.503779960802017,6.3814887085837295,7.192245984828233,12.011418140239916,79,0.9333333333333333,0.9586028460543338,19738,1666
80,79277,10552,6495,1205,2471,1666,155,1666,1,0,155,1424,12,75,1,0.350555481832433,True,4.14546299519553,2.647904201449972,0.0,0.646019347594994,1.880163443418387,4.420794552050808,6.378113210511909,7.105829640638809,11.09437582884948,80,0.9281437125748503,0.9499666444296198,20723,1666
81,78266,10978,6920,1244,2592,1666,150,1666,1,0,150,1420,14,82,1,0.35324295200264644,True,4.136665234956568,2.6326559398553626,0.0,0.6809034880890423,1.9079241228965365,4.366069620997653,6.296009563890257,7.068774820706858,13.353899978841463,81,0.9146341463414634,0.9454061251664447,21734,1666
82,77227,11370,7360,1328,2715,1666,141,1666,1,0,141,1428,17,80,1,0.3539570767478186,True,4.1572027869815384,2.6788824627321066,0.0,0.6822784918601422,1.7487730107925956,4.3747705941220545,6.349203868352294,7.119301746241487,13.678175064814049,82,0.8924050632911392,0.946949602122016,22773,1666
83,76166,11751,7848,1411,2824,1666,145,1666,1,0,145,1425,17,79,1,0.3560224209522652,True,4.1551853500814815,2.6815108296634134,0.0,0.6549474077944966,1.8709088354985672,4.327671277375635,6.348111874904481,7.133020262522597,13.257005743267936,83,0.8950617283950617,0.9474734042553191,23834,1666
84,75084,12137,8344,1478,2957,1666,166,1666,1,0,166,1420,11,69,1,0.3584761934759809,True,4.102517867630373,2.694691369627399,0.0,0.5698775539633203,1.7452126580105463,4.2636461977308375,6.343254373393592,7.0971736192485935,12.544631887442893,84,0.9378531073446328,0.9536601746138348,24916,1666
85,73982,12557,8852,1541,3068,1666,181,1666,1,0,181,1372,14,99,1,0.3600739485687932,True,4.064560974450399,2.731391565713581,0.0,0.48042045815673856,1.626182113219327,4.197394406197955,6.383007981527784,7.144583088999784,11.832258031617853,85,0.9282051282051282,0.9326988443235894,26018,1666
86,72859,12891,9413,1625,3212,1666,169,1666,1,0,169,1382,11,104,1,0.3620604864245257,True,4.06919425002022,2.710562203829114,0.0,0.5517812617246605,1.6147746748169158,4.228737024734633,6.354329859983674,7.092742093805395,11.583504763743528,86,0.9388888888888889,0.9300134589502019,27141,1666
87,71724,13256,10005,1724,3291,1666,155,1666,1,0,155,1397,12,102,1,0.36461642475311473,True,4.01017861180238,2.743499507365377,0.0,0.35391180903324915,1.4852519971095934,4.191993247482612,6.338605982313435,7.111151327257235,11.086521373023473,87,0.9281437125748503,0.9319546364242829,28276,1666
88,70575,13604,10622,1793,3406,1666,169,1666,1,0,169,1378,12,107,1,0.36642717008650977,True,3.9565043802080315,2.787696484335265,0.0,0.25019985462911604,1.4245910380727076,4.063814283684229,6.209665096598721,7.141910106855006,14.932527561372535,88,0.9337016574585635,0.927946127946128,29425,1666
89,69414,14002,11235,1859,3490,1666,177,1666,1,0,177,1371,14,104,1,0.36959946997302906,True,3.9967426460405915,2.7049164239160075,0.0,0.4490671013821529,1.515967246724284,4.089776290966032,6.213584573597235,7.060798236109175,14.22637451041235,89,0.9267015706806283,0.9294915254237288,30586,1666
90,68239,14376,11868,1937,3580,1666,182,1666,1,0,182,1362,16,106,1,0.3725242802710677,True,4.06770552121755,2.6924759724429324,0.0,0.46315164106102213,1.8680175876447056,4.138647773912419,6.2410332641144635,7.103542844370455,13.520221459452166,90,0.9191919191919192,0.9277929155313351,31761,1666
91,67053,14702,12566,1991,3688,1033,131,1033,1,0,131,825,3,74,1,0.3774804593877661,True,4.191936072046359,2.6117157754982965,0.0,0.9618168137493117,2.1044550829430175,4.2902463486382745,6.509749937786236,7.2290261261851105,9.681454798611961,91,0.9776119402985075,0.917686318131257,32947,1033
92,65861,15026,13234,2053,3826,1666,172,1666,1,0,172,1383,15,96,1,0.3816693331294698,True,4.193004582218287,2.708801839245235,0.0,0.5707314489860853,1.8294929413543526,4.4517937700071135,6.4470686462782805,7.17766368075353,14.838952613363304,92,0.9197860962566845,0.9350912778904665,34139,1666
93,64665,15353,13954,2071,3957,1666,170,1666,1,0,170,1403,17,76,1,0.38494970580775845,True,4.151385763457146,2.697789176196743,0.0,0.5577042411963378,1.7831395853588532,4.389985819294395,6.401757153407113,7.1655686879581415,13.875094841143534,93,0.9090909090909091,0.9486139283299526,35335,1666
94,63465,15623,14738,2103,4071,1666,177,1666,1,0,177,1384,11,94,1,0.3886812365339062,True,4.175696787864654,2.6751805422756165,0.0,0.6306796945692805,1.875348323339889,4.408750354250346,6.418813235699516,7.142886564395066,12.911237068923764,94,0.9414893617021277,0.9364005412719891,36535,1666
95,62266,15847,15508,2164,4215,1666,190,1666,1,0,190,1372,12,92,1,0.39057095010632126,True,4.177559437466896,2.6622773079964754,0.0,0.6731156809815725,1.9164866482974878,4.402043722663961,6.412614206304692,7.110676892519946,14.257942170401458,95,0.9405940594059405,0.9371584699453552,37734,1666
96,61073,16021,16337,2209,4360,1666,180,1666,1,0,180,1375,13,98,1,0.3951941764449902,True,4.159736727732363,2.6611029478667243,0.0,0.6790995022345357,1.8654622015333862,4.3397790801143366,6.37264740424372,7.118776093002231,13.611045737978896,96,0.9326424870466321,0.93346911065852,38927,1666
97,59890,16253,17175,2262,4420,1666,199,1666,1,0,199,1353,11,103,1,0.39875516517719745,True,4.126534552126433,2.6547149260483165,0.0,0.688951199486518,1.826259530082627,4.313353638250683,6.334774640160867,7.091904116229188,13.67572159092594,97,0.9476190476190476,0.9292582417582418,40110,1666
98,58713,16441,18073,2288,4485,1666,195,1666,1,0,195,1342,11,118,1,0.40268958367555563,True,4.088682142378626,2.6500693770271075,0.0,0.6580413154247459,1.7842826292055578,4.269699355584615,6.2888458829283795,7.0569797446435025,13.734224154915385,98,0.9466019417475728,0.9191780821917809,41287,1666
