,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
100,99381,19,579,19,2,21573,2,960,30,720,2,21567,3,1,30,0.2985830262148432,True,4.316757859313985,3.054089673346605,0.0,1.905315899254897,3.175526498758162,6.351052997516324,6.475136788970978,6.52477030555284,6.599220580425632,100,0.4,0.9999536350148368,619,21573
101,99379,17,580,22,2,34440,5,1658,30,1148,5,34431,4,0,30,0.3227758439944024,True,5.690692909229749,3.033552167097168,0.0,2.035754779354961,3.1960515002238457,7.443058949088517,7.780487150625138,7.8169913017298835,8.433281088348908,101,0.5555555555555556,1.0,621,34440
102,99377,16,580,25,2,35580,3,1666,30,1186,3,35572,3,2,30,0.2997853506281462,True,4.281440590578421,2.817453259816735,0.0,0.13066053508639805,1.959908026295969,5.4819911868682265,6.662997045103249,6.938133988452928,7.151811170849541,102,0.5,0.9999437791645583,623,35580
103,99375,15,583,25,2,20011,2,878,30,668,2,20004,4,1,30,0.2700101264078551,True,4.696173430215694,3.3495899275858396,0.0,1.9519752774921377,3.253292129153563,6.506584258307126,7.044260145323541,7.2593305001301065,7.581936032339955,103,0.3333333333333333,0.9999500124968758,625,20011
104,99373,14,587,25,1,34680,2,1636,30,1156,2,34674,3,1,30,0.16466098395287554,True,4.1556963216304075,2.8995315131281574,0.0,0.0,1.1183016038176523,5.436287578535178,6.70581953441205,7.091820689368352,7.271133522339515,104,0.4,0.999971160778659,627,34680
105,99371,11,590,26,2,35580,3,1666,30,1186,3,35567,9,1,30,0.16234793198622624,True,4.8494503875169945,3.331923353349518,0.0,0.0,2.4195356895429945,5.60417952039414,7.097731726410535,7.54346465979588,9.307438360317763,105,0.25,0.9999718848403059,629,35580
106,99370,10,592,26,2,19768,3,1079,30,659,3,19761,4,0,30,0.18811979600248854,True,6.6057868936670046,0.17743062749453162,6.424858219382389,6.461105394204125,6.485270177418616,6.545682135454842,6.696251230809312,6.756478868951101,6.846820326163782,106,0.42857142857142855,1.0,630,19768
107,99369,10,592,27,2,35580,3,1666,30,1186,3,35576,1,0,30,0.20839457600394912,True,6.159238999893247,2.654401886520395,0.0,3.722362303625449,6.001720567903827,7.2770306191835346,7.988159062542124,8.042546320672527,8.575751304045593,107,0.75,1.0,631,35580
108,99368,9,592,29,2,36480,3,1666,30,1216,3,36467,8,2,30,0.21087432319913932,True,5.568184746542237,2.906217161432949,1.3203233257627873,2.26851278440533,3.22812157405728,6.161903773498539,7.354848104350449,8.00415764309773,9.762287217615619,108,0.2727272727272727,0.9999451589020812,632,36480
109,99367,8,594,30,1,17966,1,899,30,599,1,17960,4,1,30,0.22479278643296646,True,5.835178406454401,3.2635263698278956,2.571652036626505,3.550709947574874,4.203415221540453,5.835178406454401,7.466941591368349,8.119646865333928,9.098704776282297,109,0.2,0.9999443238127053,633,17966
110,99366,7,596,29,2,37710,2,1647,30,1257,2,37705,2,1,30,0.25008775864113963,True,5.18524361763809,2.509349256143055,0.0,3.5445451392939438,4.882621382992891,5.878989911187564,6.914614888238521,7.198986208661163,7.543160129269906,110,0.5,0.9999734790219064,634,37710
111,99365,6,597,30,2,37380,1,1666,30,1246,1,37375,3,1,30,0.2751725502724346,True,3.4096988562483004,3.4096988562483004,0.0,1.02290965687449,1.7048494281241502,3.4096988562483004,5.11454828437245,5.796488055622111,6.819397712496601,111,0.25,0.9999732448630136,635,37380
112,99364,7,597,31,1,14933,0,798,30,498,0,14929,4,0,30,0.3189362517822982,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,1.0,636,14933
113,99363,6,599,32,0,38400,0,1640,30,1280,0,38397,2,1,30,0.06034695262094529,True,5.240368759373419,3.0292652005487097,0.0,2.503451034767367,4.172418391278945,6.289670000573307,6.785767953791916,7.653055752764322,8.95398745122293,113,0.0,0.9999739569769259,637,38400
114,99362,4,602,31,1,35520,1,1664,30,1184,1,35515,3,1,30,0.1028855139874002,True,4.385206361070331,3.495728468347952,0.0,1.3803095456879098,2.3005159094798495,4.601031818959699,6.577809541605497,7.3685206306638165,8.554587264251294,114,0.25,0.9999718436760896,638,35520
115,99362,4,605,29,0,16102,1,777,30,537,1,16101,0,0,30,0.1454240753538551,True,8.155187077279656,0.0,8.155187077279656,8.155187077279656,8.155187077279656,8.155187077279656,8.155187077279656,8.155187077279656,8.155187077279656,115,1.0,1.0,638,16102
116,99362,4,607,27,0,35670,0,1639,30,1189,0,35662,7,1,30,0.20539409646493847,True,6.370048852916617,3.0297345075100592,1.1424558226096528,4.118454803073917,6.102454123383428,7.917763763925154,8.185358493458345,8.31209992055761,8.50221206120651,116,0.0,0.9999719597341783,638,35670
117,99362,3,607,28,0,40110,2,1637,30,1337,2,40102,6,0,30,0.23851521533122919,True,7.684414947274188,0.3280282439378053,7.356386703336383,7.454795176517724,7.520400825305285,7.684414947274188,7.848429069243091,7.914034718030652,8.012443191211993,117,0.25,1.0,638,40110
118,99362,2,607,29,0,14248,0,535,30,475,0,14248,0,0,30,0.286963160176438,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,,1.0,638,14248
119,99362,2,612,24,0,36480,1,1666,30,1216,1,36474,5,0,30,0.3130347224401433,True,6.7431356386297985,0.28976981259315915,6.453365826036639,6.540296769814587,6.598250732333218,6.7431356386297985,6.888020544926377,6.945974507445009,7.032905451222957,119,0.16666666666666666,1.0,638,36480
120,99362,1,615,22,0,38280,1,1666,30,1276,1,38273,6,0,30,0.3652071761801672,True,5.963256731698881,0.0,5.963256731698881,5.963256731698881,5.963256731698881,5.963256731698881,5.963256731698881,5.963256731698881,5.963256731698881,120,0.14285714285714285,1.0,638,38280
121,99362,1,618,19,0,15272,0,660,30,510,0,15271,1,0,30,0.41737962992019106,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,1.0,638,15272
122,99362,1,621,16,0,34680,0,1666,30,1156,0,34677,3,0,30,,True,4.983038543023366,0.0,4.983038543023366,4.983038543023366,4.983038543023366,4.983038543023366,4.983038543023366,4.983038543023366,4.983038543023366,122,0.0,1.0,638,34680
