,S,I,R,Q,SQ,total_tested_individual,positive_results,number_of_total_tests,n_star,number_of_group_tests,TP,TN,FP,FN,n_star_by_sim,mean_day,is_increasing,v_mean,v_std,v_pt_0,v_pt_15,v_pt_25,v_pt_50,v_pt_75,v_pt_85,v_pt_100,day,PPV,NPV,I_all,total_sample
45,98671,530,444,214,141,6392,13,6392,1,0,13,6215,135,29,1,0.31802207866582133,True,3.7554150403520907,2.5428786831415264,0.0,0.1315330626773933,1.631790673423949,3.7625686371676177,5.780806084024437,6.7029871321662275,9.27543695423178,45,0.08783783783783784,0.9953555413196669,1329,6392
46,98608,550,466,218,158,6547,22,6547,1,0,22,6367,138,20,1,0.316640709079549,True,4.789490656601581,2.5555369807531734,0.0,1.8522940377896122,2.9559610250946555,5.402279841407429,6.926405674296375,7.5588854084708075,8.703717747857839,46,0.1375,0.9968686394238296,1392,6547
47,98542,565,492,232,169,6411,16,6411,1,0,16,6256,124,15,1,0.3169152275621967,True,4.198759245230173,2.8991287913426085,0.0,0.0,0.9870476064585257,5.234275034267759,6.798434458559416,7.360776720704555,8.240119424275315,47,0.11428571428571428,0.9976080369956944,1458,6411
48,98475,592,522,241,170,6447,18,6447,1,0,18,6282,126,21,1,0.30416557934531585,True,4.225580573515142,2.7421769439424684,0.0,0.4227988365246021,1.9393475977663064,4.649346635423039,6.645281259469352,7.040879283142591,9.122576839069168,48,0.125,0.9966682532127559,1525,6447
49,98405,608,562,247,178,6257,23,6257,1,0,23,6099,116,19,1,0.3074504822022103,True,4.691672848232276,2.679739829899479,0.0,0.9015801162315733,2.3390523340823406,5.3819271209830415,6.720345897852139,7.311563843526747,8.484406377234146,49,0.16546762589928057,0.9968944099378882,1595,6257
50,98333,635,590,260,182,6313,24,6313,1,0,24,6150,112,27,1,0.31469969513552,True,4.306509285457213,2.5201570401335673,0.0,1.3104904296087585,2.2796051454860833,4.883535678526611,6.350237289138615,6.782397416839112,8.485965089605365,50,0.17647058823529413,0.9956289460903351,1667,6313
51,98258,670,622,275,175,6380,28,6380,1,0,28,6202,121,29,1,0.3175762984423983,True,4.637678825808754,2.6637200010487305,0.0,1.218816099040707,2.859524096451598,4.742817335113606,6.945119324717682,7.313868020970366,9.728242011085806,51,0.18791946308724833,0.9953458513882202,1742,6380
52,98178,698,654,291,179,6467,31,6467,1,0,31,6277,131,28,1,0.3074238846668932,True,4.958255671707305,2.381993150940917,0.0,2.1748967239224886,3.2179779781142206,5.111951858130272,6.989298294690515,7.49704840794678,9.714932451265947,52,0.19135802469135801,0.9955590800951626,1822,6467
53,98095,713,704,309,179,6487,30,6487,1,0,30,6290,144,23,1,0.3013692036074023,True,4.763565546800875,2.3370447183864034,0.0,2.1425859174167026,3.036310092402977,5.566897961537981,6.633550773047009,7.098626051538045,8.085401260605229,53,0.1724137931034483,0.9963567242198638,1905,6487
54,98010,731,753,327,179,6440,29,6440,1,0,29,6242,142,27,1,0.30722496746396055,True,4.76825761382728,2.3993795045863244,0.0,1.7422584655071403,3.2719308857021634,5.050460943904012,6.492449323918655,7.371433508796701,8.999613805771336,54,0.1695906432748538,0.9956930929972883,1990,6440
55,97923,761,794,337,185,6385,30,6385,1,0,30,6191,138,26,1,0.30687166717670966,True,5.0953619800728465,2.416753494938376,0.0,2.616744670112218,4.375364758979972,5.083251837155283,6.589333997272608,7.33660766073176,10.496472384510037,55,0.17857142857142858,0.9958179186102621,2077,6385
56,97833,787,839,347,194,6388,40,6388,1,0,40,6166,147,35,1,0.30866739755282285,True,4.859936260721369,2.7082469444005994,0.0,1.4323227204832556,2.7213230568573445,5.719534082115986,6.859346553421684,7.672163542487028,10.333784856049913,56,0.21390374331550802,0.9943557490727302,2167,6388
57,97740,807,880,371,202,6425,26,6425,1,0,26,6234,145,20,1,0.309967073255239,True,4.743245798043111,2.625685618438278,0.0,1.6611537441850972,2.967447847549948,5.248992783750415,6.8868312561556735,7.264199800535188,9.292487145465543,57,0.15204678362573099,0.9968020466901183,2260,6425
58,97645,838,924,383,210,6392,28,6392,1,0,28,6202,131,31,1,0.31398548998501324,True,4.092228470838887,2.7818816170280893,0.0,0.0,1.2589241511196496,4.627312593528655,6.521748373035669,7.303891418998099,8.15288742222695,58,0.1761006289308176,0.9950264720038505,2355,6392
59,97546,875,966,393,220,6386,32,6386,1,0,32,6187,131,36,1,0.312636883544873,True,4.260645072441455,2.642847189768173,0.0,0.8671712217269303,2.05617388334033,4.675508266388144,6.478405627627825,7.119278252001446,9.369786911388093,59,0.19631901840490798,0.9942150088381809,2454,6386
60,97443,913,1015,407,222,6534,34,6534,1,0,34,6338,119,43,1,0.3132752120313221,True,4.13816592396671,2.6872378072286804,0.0,0.6353241844804254,1.844845033051722,4.49509576274688,6.575014201864065,7.000034796138165,9.87143256832229,60,0.2222222222222222,0.9932612443190723,2557,6534
61,97335,947,1060,423,235,6399,31,6399,1,0,31,6222,121,25,1,0.3091016710407006,True,4.377235342877448,2.8380490111479024,0.0,0.0,1.443238395154371,5.206783289572168,6.7065842428550875,7.323469291071994,8.880694780751986,61,0.20394736842105263,0.9959980790779575,2665,6399
62,97224,980,1126,433,237,6433,35,6433,1,0,35,6227,124,47,1,0.31301238169077883,True,4.130397152122954,2.6005270752687673,0.0,0.03485008977385623,2.5715718707544473,4.4857056605399315,6.135770823198309,7.043241143649246,8.725475976842514,62,0.22012578616352202,0.9925087663372649,2776,6433
63,97109,1024,1178,440,249,6243,41,6243,1,0,41,6048,114,40,1,0.3139707539490362,True,4.491946653793306,2.54559201109721,0.0,1.0711204006529798,2.9089309674324824,5.0745895648978685,6.413973205486075,7.094707282995813,8.9560603446736,63,0.2645161290322581,0.9934296977660972,2891,6243
64,96989,1059,1228,465,259,6305,31,6305,1,0,31,6104,131,39,1,0.31606530079841355,True,4.465007049344505,2.6945138138004325,0.0,1.0417199981415959,2.3264767481444437,4.694950541877363,6.8379341293503515,7.3344106532696,9.71265127205529,64,0.19135802469135801,0.993651310434641,3011,6305
65,96865,1095,1288,475,277,6368,39,6368,1,0,39,6149,133,47,1,0.31318188772582445,True,4.294900649417285,2.6160815679650145,0.0,1.1350246928104315,2.1719623121131395,4.81099681804203,6.443614241725533,7.271209910072722,8.849793629340688,65,0.22674418604651161,0.9924144609425436,3135,6368
66,96737,1135,1348,498,282,6447,49,6447,1,0,49,6217,144,37,1,0.3070521039354898,True,4.956404859735629,2.3821535693906366,0.0,2.2664455092683125,3.127932795742155,5.193712821211409,6.5590437262237895,7.579428515464881,9.550388442333075,66,0.2538860103626943,0.9940837863767189,3263,6447
67,96604,1156,1417,523,300,6470,51,6470,1,0,51,6263,115,41,1,0.3132256742213867,True,4.91040698725727,2.6696398892199285,0.0,1.7312750834673154,2.664403180883118,5.297375888036888,6.918143024497584,7.409177068072935,11.817602114949159,67,0.3072289156626506,0.993496192893401,3396,6470
68,96469,1202,1472,547,310,6425,62,6425,1,0,62,6177,140,46,1,0.3168050126567952,True,5.193814399105311,2.6189727574731814,0.0,2.057582796563936,3.822932119315648,5.562394599124309,7.132394558239024,7.884173790984706,10.052615851904424,68,0.3069306930693069,0.9926080668487868,3531,6425
69,96329,1229,1534,584,324,6374,41,6374,1,0,41,6157,127,49,1,0.3188975807986172,True,4.406647935345842,2.6475706665165237,0.0,0.6908522579601177,2.4613243393988142,4.87229105959338,6.651535872883459,7.18523146533417,9.100923270724522,69,0.24404761904761904,0.9921044150821785,3671,6374
70,96186,1275,1607,598,334,6371,44,6371,1,0,44,6146,129,52,1,0.31702885627730437,True,4.3396208928523565,2.599659989402293,0.0,0.7434063667457067,2.509196945095267,4.564853171929206,6.5304607082375234,7.241663353682721,9.64213315744482,70,0.2543352601156069,0.9916101968376896,3814,6371
71,96038,1323,1675,622,342,6416,58,6416,1,0,58,6172,146,40,1,0.3164758255366443,True,4.999558652662074,2.540796857470597,0.0,1.7256543390238686,3.2607335092012852,5.590583811607484,6.895298859718865,7.23233780928109,9.252204562654496,71,0.28431372549019607,0.9935608499678042,3962,6416
72,95884,1361,1759,647,349,6370,61,6370,1,0,61,6154,113,42,1,0.31308670856372606,True,5.090712323617025,2.8555731902156256,0.0,0.5052390244672201,3.1329389981161784,5.784426870829931,7.251376103778218,7.766048203341592,9.707673159231472,72,0.3505747126436782,0.9932214331826985,4116,6370
73,95726,1384,1839,680,371,6360,60,6360,1,0,60,6130,117,53,1,0.31088165725170847,True,4.9328456144287145,2.5800817134437,0.0,2.4293750842552866,3.383449544986572,5.318832827279834,6.7882454744456115,7.525974806905933,10.419085657744661,73,0.3389830508474576,0.9914281093320395,4274,6360
74,95566,1419,1929,707,379,6498,53,6498,1,0,53,6263,126,56,1,0.30929119118479903,True,4.423775286741667,2.6182785779077475,0.0,0.9749644578290922,2.5030736556179582,4.794680741663084,6.419998760039155,7.256462729988959,9.48195748298875,74,0.29608938547486036,0.9911378382655484,4434,6498
75,95402,1466,2027,718,387,6395,46,6395,1,0,46,6161,129,59,1,0.3149043243882431,True,4.117058045259479,2.6886198520929496,0.0,0.34638818595922233,1.8682916923035158,4.2809012703487745,6.441520249531095,7.0213114028770445,10.727928878599979,75,0.26285714285714284,0.9905144694533762,4598,6395
76,95233,1532,2108,726,401,6412,59,6412,1,0,59,6173,131,49,1,0.31637319105954487,True,4.888116334554432,2.493592252227935,0.0,1.8845798795655215,3.086709533158427,5.348088007289639,6.767370554145498,7.410161944686352,10.47200244083717,76,0.3105263157894737,0.992124718739955,4767,6412
77,95057,1587,2192,753,411,6228,55,6228,1,0,55,5996,119,58,1,0.31975655940096415,True,4.375513089296833,2.538684040395551,0.0,0.6379983625829972,2.7676241298397875,4.8528912806643065,6.599003182486818,7.197988854578459,9.306892621401177,77,0.3160919540229885,0.990419557317476,4943,6228
78,94875,1657,2274,772,422,6291,76,6291,1,0,76,6041,129,45,1,0.3214469979513239,True,5.061480810498216,2.530128518754221,0.0,2.030523287123983,3.496335316518092,5.369966846425971,6.774293586547213,7.456851592001209,10.902881643975782,78,0.37073170731707317,0.992605980939862,5125,6291
79,94685,1699,2386,806,424,6349,80,6349,1,0,80,6065,128,76,1,0.3215619232965406,True,4.904068369704196,2.533639268403578,0.0,2.2494926003027493,3.2105171178740233,5.056703675793782,7.012169540032391,7.535015749606796,10.845566845112339,79,0.38461538461538464,0.9876241654453672,5315,6349
80,94491,1736,2484,851,438,6432,70,6432,1,0,70,6167,131,64,1,0.3231681807374805,True,4.695065890153122,2.4697071027609745,0.0,1.5611651602860015,3.0703381688215163,5.174937374462965,6.457120479502974,7.111209173295558,9.750258453820429,80,0.3482587064676617,0.9897287754774514,5509,6432
81,94293,1785,2575,892,455,6431,60,6431,1,0,60,6174,124,73,1,0.32025597695981356,True,4.492206917745013,2.6392320750479183,0.0,1.003841937320298,2.6078660241953826,4.637838066520402,6.524380412525965,7.382810488766559,9.98721607047254,81,0.32608695652173914,0.9883143909076356,5707,6431
82,94090,1836,2695,912,467,6382,62,6382,1,0,62,6125,129,66,1,0.3214120093334767,True,4.447076878763342,2.746330339398322,0.0,0.38423360644999804,2.181121282790886,4.93898730855096,6.797382664087702,7.230349941111117,10.396076583608068,82,0.32460732984293195,0.9893393635923114,5910,6382
83,93881,1915,2800,936,468,6347,80,6347,1,0,80,6064,127,76,1,0.3208643171749544,True,4.731207661556424,2.4977752282313537,0.0,1.6599902104465478,2.593262154993634,5.079242969939201,6.862251994612571,7.22433181280592,9.655428847919891,83,0.3864734299516908,0.9876221498371336,6119,6347
84,93664,1959,2923,974,480,6341,65,6341,1,0,65,6082,117,77,1,0.32513504463926046,True,4.491923124477812,2.7411710348005704,0.0,0.9252065650850265,1.7885823630667157,4.703782259469088,6.742938773969152,7.4050152680835515,10.110058085995528,84,0.35714285714285715,0.9874979704497483,6336,6341
85,93442,2032,3027,1001,498,6392,80,6392,1,0,80,6144,91,77,1,0.3252725906679713,True,4.726328219233833,2.512384133614533,0.0,1.849239547243573,3.231676016504196,5.033249605416703,6.644625785028019,7.380114465714423,11.840732187060647,85,0.4678362573099415,0.9876225687188555,6558,6392
86,93212,2087,3144,1029,528,6328,58,6328,1,0,58,6073,118,79,1,0.3223294403910508,True,4.248639008487777,2.7122112164109264,0.0,0.28406585742242607,2.7384065311040278,4.488365926046022,6.07206240748585,7.257684875248323,13.522357616207628,86,0.32954545454545453,0.9871586475942783,6788,6328
